tipo	Id	Orip	Ano	Turno	NoBolsa	NoCarpeta	TipoFormulario	Matricula	FechaInicial	FechaFinal	Correlativo	FolioInicial	FolioFinal	TotalFolios	NoFoliosPeriodico	CantidadPeriodico	NoFoliosMapa	CantidadMapa	NoFoliosCd	CantidadCd	Caja
2022	225763	236	2022	7850	68	9	6	37605	16/09/2022	16/09/2022	1 DE 1	128	142	15	0	0	0	0	0	0	138
2022	225769	236	2022	7851	68	9	6	47485	16/09/2022	16/09/2022	1 DE 1	143	161	19	0	0	0	0	0	0	138
2022	225771	236	2022	7852	68	9	6	33094	16/09/2022	16/09/2022	1 DE 1	162	167	6	0	0	0	0	0	0	138
2022	225834	236	2022	7857	68	10	6	83914	16/09/2022	16/09/2022	1 DE 1	1	22	22	0	0	0	0	0	0	138
2022	225837	236	2022	7853	68	10	6	17548	16/09/2022	16/09/2022	1 DE 1	23	40	18	0	0	0	0	0	0	138
2022	225843	236	2022	7854	68	10	6	59250	16/09/2022	16/09/2022	1 DE 1	41	54	14	0	0	0	0	0	0	138
2022	225846	236	2022	7855	68	10	6	57165	16/09/2022	16/09/2022	1 DE 1	55	64	10	0	0	0	0	0	0	138
2022	225850	236	2022	7856	68	10	6	82649	16/09/2022	16/09/2022	1 DE 1	65	89	25	0	0	0	0	0	0	138
2022	225857	236	2022	7859	68	10	6	39503	16/09/2022	16/09/2022	1 DE 1	90	109	20	0	0	0	0	0	0	138
2022	225860	236	2022	7860	68	10	6	13933	16/09/2022	16/09/2022	1 DE 1	110	126	17	0	0	0	0	0	0	138
2022	225866	236	2022	7861	68	10	6	93696	16/09/2022	16/09/2022	1 DE 1	127	144	18	0	0	0	0	0	0	138
2022	225868	236	2022	7862	68	10	6	40702	16/09/2022	16/09/2022	1 DE 1	145	161	17	0	0	0	0	0	0	138
2022	225134	236	2022	7864	69	1	6	19867	16/09/2022	16/09/2022	1 DE 1	1	22	22	0	0	0	0	0	0	138
2022	225135	236	2022	7865	69	1	6	13620	16/09/2022	16/09/2022	1 DE 1	23	75	53	0	0	0	0	0	0	138
2022	225137	236	2022	7867	69	1	6	69637	16/09/2022	16/09/2022	1 DE 1	76	93	18	0	0	0	0	0	0	138
2022	225139	236	2022	7869	69	1	6	74359	16/09/2022	16/09/2022	1 DE 1	94	105	12	0	0	0	0	0	0	138
2022	225141	236	2022	7870	69	1	6	8514	16/09/2022	16/09/2022	1 DE 1	106	134	29	0	0	0	0	0	0	138
2022	225142	236	2022	7871	69	1	6	65407	16/09/2022	16/09/2022	1 DE 1	135	156	18	0	0	0	0	0	0	138
2022	225143	236	2022	7872	69	1	6	43471	16/09/2022	16/09/2022	1 DE 1	157	161	5	0	0	0	0	0	0	138
2022	225144	236	2022	7873	69	1	6	40891	16/09/2022	16/09/2022	1 DE 1	162	182	21	0	0	0	0	0	0	138
2022	225145	236	2022	7875	69	1	6	40891	16/09/2022	16/09/2022	1 DE 1	183	198	16	0	0	0	0	0	0	138
2022	225146	236	2022	7879	69	2	6	44587	16/09/2022	16/09/2022	1 DE 1	1	21	21	0	0	0	0	0	0	138
2022	225147	236	2022	7880	69	2	6	22972	16/09/2022	16/09/2022	1 DE 1	22	25	4	0	0	0	0	0	0	138
2022	225148	236	2022	7883	69	2	6	20534	16/09/2022	16/09/2022	1 DE 1	26	29	4	0	0	0	0	0	0	138
2022	225149	236	2022	7884	69	2	6	59097	16/09/2022	16/09/2022	1 DE 1	30	44	15	0	0	0	0	0	0	138
2022	225150	236	2022	7192	69	2	6	92005	21/09/2022	21/09/2022	1 DE 1	45	70	26	0	0	0	0	0	0	138
2022	225152	236	2022	7280	69	2	6	89584	21/09/2022	21/09/2022	1 DE 1	71	94	24	0	0	0	0	0	0	138
2022	225153	236	2022	7312	69	2	6	94599	21/09/2022	21/09/2022	1 DE 1	95	106	12	0	0	0	0	0	0	138
2022	225155	236	2022	7358	69	2	6	94611	21/09/2022	21/09/2022	1 DE 1	107	127	21	0	0	0	0	0	0	138
2022	225156	236	2022	7621	69	2	6	69619	21/09/2022	21/09/2022	1 DE 1	128	143	16	0	0	0	0	0	0	138
2022	225158	236	2022	7715	69	2	6	94602	21/09/2022	21/09/2022	1 DE 1	144	160	17	0	0	0	0	0	0	138
2022	225160	236	2022	7738	69	2	6	94608	21/09/2022	21/09/2022	1 DE 1	161	179	19	0	0	0	0	0	0	138
2022	225163	236	2022	7881	69	3	6	1788	21/09/2022	21/09/2022	1 DE 1	1	130	130	0	0	0	0	0	0	138
2022	225165	236	2022	7886	69	3	6	91775	21/09/2022	21/09/2022	1 DE 1	131	144	14	0	0	0	0	0	0	138
2022	225168	236	2022	7887	69	3	6	34060	21/09/2022	21/09/2022	1 DE 1	145	158	14	0	0	0	0	0	0	138
2022	225169	236	2022	7888	69	3	6	91780	21/09/2022	21/09/2022	1 DE 1	159	176	18	0	0	0	0	0	0	138
2022	225170	236	2022	7889	69	3	6	27920	21/09/2022	21/09/2022	1 DE 1	177	197	21	0	0	0	0	0	0	138
2022	225171	236	2022	7890	69	4	6	41457	21/09/2022	21/09/2022	1 DE 1	1	15	15	0	0	0	0	0	0	138
2022	225172	236	2022	7892	69	4	6	27336	21/09/2022	21/09/2022	1 DE 1	16	33	18	0	0	0	0	0	0	138
2022	225174	236	2022	7893	69	4	6	27047	21/09/2022	21/09/2022	1 DE 1	34	67	34	0	0	0	0	0	0	138
2022	225175	236	2022	7894	69	4	6	41220	21/09/2022	21/09/2022	1 DE 1	68	97	30	0	0	0	0	0	0	138
2022	225177	236	2022	7896	69	4	6	93076	21/09/2022	21/09/2022	1 DE 1	98	112	15	0	0	0	0	0	0	138
2022	225179	236	2022	7897	69	4	6	93760	21/09/2022	21/09/2022	1 DE 1	113	129	17	0	0	0	0	0	0	138
2022	225180	236	2022	7901	69	4	6	93756	21/09/2022	21/09/2022	1 DE 1	130	146	17	0	0	0	0	0	0	138
2022	225183	236	2022	7898	69	4	6	93078	21/09/2022	21/09/2022	1 DE 1	147	162	16	0	0	0	0	0	0	138
2022	225186	236	2022	7904	69	4	6	10795	21/09/2022	21/09/2022	1 DE 1	163	169	7	0	0	0	0	0	0	138
2022	225188	236	2022	7905	69	4	6	72207	21/09/2022	21/09/2022	1 DE 1	170	184	15	0	0	0	0	0	0	138
2022	225191	236	2022	7910	69	4	6	51264	21/09/2022	21/09/2022	1 DE 1	185	199	15	0	0	0	0	0	0	138
2022	225201	236	2022	7911	69	5	6	92734	21/09/2022	21/09/2022	1 DE 1	1	49	13	0	0	0	0	0	0	138
2022	225204	236	2022	7912	69	5	6	13850	21/09/2022	21/09/2022	1 DE 1	50	57	8	0	0	0	0	0	0	138
2022	225207	236	2022	7914	69	5	6	11045	21/09/2022	21/09/2022	1 DE 1	58	73	16	0	0	0	0	0	0	138
2022	225212	236	2022	7915	69	5	6	30087	21/09/2022	21/09/2022	1 DE 1	74	81	8	0	0	0	0	0	0	138
2022	225215	236	2022	7916	69	5	6	39204	21/09/2022	21/09/2022	1 DE 1	82	106	25	0	0	0	0	0	0	138
2022	225219	236	2022	7917	69	5	6	39203	21/09/2022	21/09/2022	1 DE 1	107	130	24	0	0	0	0	0	0	138
2022	225222	236	2022	7918	69	5	6	70332	21/09/2022	21/09/2022	1 DE 1	131	137	7	0	0	0	0	0	0	138
2022	228378	236	2022	7919	69	5	6	70332	21/09/2022	21/09/2022	1 DE 1	138	150	13	0	0	0	0	0	0	138
2022	225226	236	2022	7920	69	5	6	19104	21/09/2022	21/09/2022	1 DE 1	151	170	20	0	0	0	0	0	0	138
2022	225229	236	2022	7921	69	5	6	44606	21/09/2022	21/09/2022	1 DE 1	171	185	15	0	0	0	0	0	0	138
2022	225237	236	2022	7922	69	6	6	66804	21/09/2022	21/09/2022	1 DE 1	1	50	50	0	0	0	0	0	0	138
2022	225239	236	2022	7924	69	6	6	57854	21/09/2022	21/09/2022	1 DE 1	51	92	42	0	0	0	0	0	0	138
2022	225242	236	2022	7925	69	6	6	44219	21/09/2022	21/09/2022	1 DE 1	93	111	19	0	0	0	0	0	0	138
2022	225245	236	2022	7926	69	6	6	9315	21/09/2022	21/09/2022	1 DE 1	112	116	5	0	0	0	0	0	0	138
2022	225250	236	2022	7927	69	6	6	9315	21/09/2022	21/09/2022	1 DE 1	117	126	10	0	0	0	0	0	0	138
2022	220176	236	2022	7929	69	6	6	94600	21/09/2022	21/09/2022	1 DE 1	127	157	31	0	0	0	0	0	0	138
2022	225268	236	2022	7930	69	6	6	94601	21/09/2022	21/09/2022	1 DE 1	158	188	31	0	0	0	0	0	0	138
2022	225270	236	2022	7931	69	7	6	40950	21/09/2022	21/09/2022	1 DE 1	1	15	15	0	0	0	0	0	0	139
2022	225273	236	2022	7932	69	7	6	67864	21/09/2022	21/09/2022	1 DE 1	16	30	15	0	0	0	0	0	0	139
2022	225275	236	2022	7935	69	7	6	19371	21/09/2022	21/09/2022	1 DE 1	31	52	22	0	0	0	0	0	0	139
2022	225278	236	2022	7936	69	7	6	28494	21/09/2022	21/09/2022	1 DE 1	53	65	13	0	0	0	0	0	0	139
2022	225280	236	2022	7937	69	7	6	61925	21/09/2022	21/09/2022	1 DE 1	66	82	17	0	0	0	0	0	0	139
2022	225287	236	2022	7938	69	7	6	91054	21/09/2022	21/09/2022	1 DE 1	83	149	67	0	0	0	0	0	0	139
2022	225289	236	2022	7939	69	7	6	92238	21/09/2022	21/09/2022	1 DE 1	150	182	33	0	0	0	0	0	0	139
2022	225292	236	2022	7941	69	8	6	65455	21/09/2022	21/09/2022	1 DE 1	1	21	21	0	0	0	0	0	0	139
2022	225295	236	2022	7942	69	8	6	40638	21/09/2022	21/09/2022	1 DE 1	22	29	8	0	0	0	0	0	0	139
2022	225298	236	2022	7943	69	8	6	35884	21/09/2022	21/09/2022	1 DE 1	30	52	23	0	0	0	0	0	0	139
2022	225307	236	2022	7944	69	8	6	35884	21/09/2022	21/09/2022	1 DE 1	53	74	22	0	0	0	0	0	0	139
2022	225314	236	2022	7946	69	8	6	38827	21/09/2022	21/09/2022	1 DE 1	75	86	12	0	0	0	0	0	0	139
2022	225318	236	2022	7948	69	8	6	85037	21/09/2022	21/09/2022	1 DE 1	87	101	15	0	0	0	0	0	0	139
2022	225321	236	2022	7949	69	8	6	14928	21/09/2022	21/09/2022	1 DE 1	102	113	12	0	0	0	0	0	0	139
2022	225323	236	2022	7950	69	8	6	27384	21/09/2022	21/09/2022	1 DE 1	114	126	13	0	0	0	0	0	0	139
2022	225344	236	2022	7951	69	8	6	58076	21/09/2022	21/09/2022	1 DE 1	127	138	12	0	0	0	0	0	0	139
2022	225349	236	2022	7952	69	8	6	46281	21/09/2022	21/09/2022	1 DE 1	139	151	13	0	0	0	0	0	0	139
2022	225361	236	2022	7953	69	8	6	42089	21/09/2022	21/09/2022	1 DE 1	152	163	12	0	0	0	0	0	0	139
2022	225379	236	2022	7954	69	8	6	51084	21/09/2022	21/09/2022	1 DE 1	164	176	13	0	0	0	0	0	0	139
2022	225384	236	2022	7955	69	8	6	25646	21/09/2022	21/09/2022	1 DE 1	177	188	12	0	0	0	0	0	0	139
2022	225392	236	2022	7956	69	9	6	62274	21/09/2022	21/09/2022	1 DE 1	1	20	20	0	0	0	0	0	0	139
2022	225396	236	2022	7959	69	9	6	23488	21/09/2022	21/09/2022	1 DE 1	21	33	13	0	0	0	0	0	0	139
2022	225399	236	2022	7960	69	9	6	37433	21/09/2022	21/09/2022	1 DE 1	34	47	14	0	0	0	0	0	0	139
2022	225419	236	2022	7962	69	9	6	73485	21/09/2022	21/09/2022	1 DE 1	48	128	81	0	0	0	0	0	0	139
2022	225422	236	2022	7965	69	9	6	15728	21/09/2022	21/09/2022	1 DE 1	129	144	16	0	0	0	0	0	0	139
2022	225425	236	2022	7966	69	9	6	55635	21/09/2022	21/09/2022	1 DE 1	145	147	3	0	0	0	0	0	0	139
2022	225429	236	2022	7967	69	9	6	93742	21/09/2022	21/09/2022	1 DE 1	148	164	17	0	0	0	0	0	0	139
2022	225431	236	2022	7968	69	9	6	52456	21/09/2022	21/09/2022	1 DE 1	165	178	14	0	0	0	0	0	0	139
2022	225441	236	2022	7970	69	10	6	4870	21/09/2022	21/09/2022	1 DE 1	1	13	13	0	0	0	0	0	0	139
2022	225445	236	2022	7971	69	10	6	29403	21/09/2022	21/09/2022	1 DE 1	14	27	14	0	0	0	0	0	0	139
2022	225449	236	2022	7972	69	10	6	81749	21/09/2022	21/09/2022	1 DE 1	28	53	26	0	0	0	0	0	0	139
2022	225455	236	2022	7973	69	10	6	81749	21/09/2022	21/09/2022	1 DE 1	54	64	11	0	0	0	0	0	0	139
2022	225458	236	2022	7974	69	10	6	14466	21/09/2022	21/09/2022	1 DE 1	65	82	18	0	0	0	0	0	0	139
2022	225466	236	2022	7975	69	10	6	70596	21/09/2022	21/09/2022	1 DE 1	83	103	21	0	0	0	0	0	0	139
2022	225470	236	2022	7976	69	10	6	6589	21/09/2022	21/09/2022	1 DE 1	104	112	9	0	0	0	0	0	0	139
2022	225473	236	2022	7978	69	10	6	70969	21/09/2022	21/09/2022	1 DE 1	113	129	17	0	0	0	0	0	0	139
2022	225477	236	2022	7979	69	10	6	70910	21/09/2022	21/09/2022	1 DE 1	130	143	14	0	0	0	0	0	0	139
2022	225482	236	2022	7980	69	10	6	48417	21/09/2022	21/09/2022	1 DE 1	144	158	15	0	0	0	0	0	0	139
2022	225485	236	2022	7981	69	10	6	48418	21/09/2022	21/09/2022	1 DE 1	159	172	14	0	0	0	0	0	0	139
2022	225488	236	2022	7982	69	10	6	9786	21/09/2022	21/09/2022	1 DE 1	173	177	5	0	0	0	0	0	0	139
2022	225496	236	2022	7983	69	10	6	59200	21/09/2022	21/09/2022	1 DE 1	178	193	16	0	0	0	0	0	0	139
2022	221029	236	2022	7984	70	1	6	93751	21/09/2022	21/09/2022	1 DE 1	1	17	17	0	0	0	0	0	0	139
2022	221034	236	2022	7985	70	1	6	93753	21/09/2022	21/09/2022	1 DE 1	18	34	17	0	0	0	0	0	0	139
2022	228380	236	2022	7987	70	1	6	10218	21/09/2022	21/09/2022	1 DE 1	35	41	7	0	0	0	0	0	0	139
2022	221037	236	2022	7988	70	1	6	9046	21/09/2022	21/09/2022	1 DE 1	42	58	17	0	0	0	0	0	0	139
2022	221039	236	2022	7990	70	1	6	56464	21/09/2022	21/09/2022	1 DE 1	59	66	8	0	0	0	0	0	0	139
2022	221042	236	2022	7994	70	1	6	28704	21/09/2022	21/09/2022	1 DE 1	67	84	18	0	0	0	0	0	0	139
2022	221044	236	2022	7995	70	1	6	14040	21/09/2022	21/09/2022	1 DE 1	85	88	4	0	0	0	0	0	0	139
2022	221049	236	2022	7996	70	1	6	73498	21/09/2022	21/09/2022	1 DE 1	89	154	66	0	0	0	0	0	0	139
2022	221052	236	2022	7997	70	1	6	73187	21/09/2022	21/09/2022	1 DE 1	155	169	15	0	0	0	0	0	0	139
2022	221055	236	2022	7999	70	1	6	53337	21/09/2022	21/09/2022	1 DE 1	170	185	16	0	0	0	0	0	0	139
2022	221074	236	2022	8000	70	2	6	31816	21/09/2022	21/09/2022	1 DE 1	1	7	7	0	0	0	0	0	0	139
2022	221077	236	2022	8001	70	2	6	30434	21/09/2022	21/09/2022	1 DE 1	8	37	30	0	0	0	0	0	0	139
2022	221078	236	2022	8002	70	2	6	56897	21/09/2022	21/09/2022	1 DE 1	38	100	63	0	0	0	0	0	0	139
2022	221081	236	2022	8004	70	2	6	93743	21/09/2022	21/09/2022	1 DE 1	101	118	18	0	0	0	0	0	0	139
2022	221084	236	2022	8005	70	2	6	57148	21/09/2022	21/09/2022	1 DE 1	119	137	19	0	0	0	0	0	0	139
2022	221087	236	2022	8006	70	2	6	53781	21/09/2022	21/09/2022	1 DE 1	138	153	16	0	0	0	0	0	0	139
2022	221099	236	2022	8040	70	3	6	54831	21/09/2022	21/09/2022	1 DE 1	1	64	64	0	0	0	0	0	0	139
2022	221101	236	2022	8041	70	3	6	45831	21/09/2022	21/09/2022	1 DE 1	65	88	24	0	0	0	0	0	0	139
2022	221104	236	2022	6542	70	3	6	56878	27/09/2022	27/09/2022	1 DE 1	89	92	4	0	0	0	0	0	0	139
2022	221107	236	2022	7250	70	3	6	21839	27/09/2022	27/09/2022	1 DE 1	93	106	14	0	0	0	0	0	0	139
2022	221110	236	2022	7266	70	3	6	75781	27/09/2022	27/09/2022	1 DE 1	107	168	62	0	0	0	0	0	0	139
2022	221117	236	2022	7287	70	3	6	73331	27/09/2022	27/09/2022	1 DE 1	169	188	20	0	0	0	0	0	0	139
2022	221132	236	2022	7288	70	4	6	71773	27/09/2022	27/09/2022	1 DE 1	1	18	18	0	0	0	0	0	0	139
2022	221135	236	2022	7289	70	4	6	71772	27/09/2022	27/09/2022	1 DE 1	19	36	18	0	0	0	0	0	0	139
2022	221138	236	2022	7290	70	4	6	71779	27/09/2022	27/09/2022	1 DE 1	37	54	18	0	0	0	0	0	0	139
2022	221140	236	2022	7291	70	4	6	71778	27/09/2022	27/09/2022	1 DE 1	55	73	19	0	0	0	0	0	0	139
2022	221144	236	2022	7292	70	4	6	71707	27/09/2022	27/09/2022	1 DE 1	74	91	18	0	0	0	0	0	0	139
2022	221146	236	2022	7293	70	4	6	71715	27/09/2022	27/09/2022	1 DE 1	92	109	18	0	0	0	0	0	0	139
2022	221148	236	2022	7486	70	4	6	62002	27/09/2022	27/09/2022	1 DE 1	110	126	17	0	0	0	0	0	0	139
2022	221151	236	2022	7508	70	4	6	91175	27/09/2022	27/09/2022	1 DE 1	127	144	18	0	0	0	0	0	0	139
2022	221154	236	2022	7876	70	4	6	19382	27/09/2022	27/09/2022	1 DE 1	145	151	7	0	0	0	0	0	0	139
2022	221156	236	2022	7885	70	4	6	61260	27/09/2022	27/09/2022	1 DE 1	152	172	21	0	0	0	0	0	0	139
2022	221160	236	2022	7902	70	4	6	45996	27/09/2022	27/09/2022	1 DE 1	173	190	18	0	0	0	0	0	0	139
2022	221161	236	2022	7903	70	5	6	24129	27/09/2022	27/09/2022	1 DE 1	1	21	21	0	0	0	0	0	0	139
2022	221165	236	2022	7923	70	5	6	36211	27/09/2022	27/09/2022	1 DE 1	22	37	16	0	0	0	0	0	0	139
2022	221167	236	2022	7928	70	5	6	93674	27/09/2022	27/09/2022	1 DE 1	38	70	33	0	0	0	0	0	0	139
2022	221175	236	2022	7940	70	5	6	6063	27/09/2022	27/09/2022	1 DE 1	71	75	5	0	0	0	0	0	0	139
2022	221176	236	2022	7989	70	5	6	34796	27/09/2022	27/09/2022	1 DE 1	76	94	19	0	0	0	0	0	0	139
2022	221178	236	2022	8015	70	5	6	91796	27/09/2022	27/09/2022	1 DE 1	95	109	15	0	0	0	0	0	0	139
2022	221180	236	2022	8019	70	5	6	14942	27/09/2022	27/09/2022	1 DE 1	110	122	13	0	0	0	0	0	0	139
2022	221182	236	2022	8020	70	5	6	27820	27/09/2022	27/09/2022	1 DE 1	123	128	6	0	0	0	0	0	0	139
2022	221184	236	2022	8021	70	5	6	62553	27/09/2022	27/09/2022	1 DE 1	129	145	17	0	0	0	0	0	0	139
2022	221186	236	2022	8022	70	5	6	25502	27/09/2022	27/09/2022	1 DE 1	146	176	31	0	0	0	0	0	0	139
2022	221189	236	2022	8025	70	5	6	74629	27/09/2022	27/09/2022	1 DE 1	177	199	23	0	0	0	0	0	0	139
2022	221192	236	2022	8027	70	6	6	73254	27/09/2022	27/09/2022	1 DE 1	1	22	22	0	0	0	0	0	0	139
2022	221193	236	2022	8028	70	6	6	59160	27/09/2022	27/09/2022	1 DE 1	23	24	2	0	0	0	0	0	0	139
2022	221196	236	2022	8029	70	6	6	4191	27/09/2022	27/09/2022	1 DE 1	25	39	15	0	0	0	0	0	0	139
2022	221197	236	2022	8030	70	6	6	27528	27/09/2022	27/09/2022	1 DE 1	40	44	5	0	0	0	0	0	0	139
2022	221199	236	2022	8031	70	6	6	32630	27/09/2022	27/09/2022	1 DE 1	45	54	10	0	0	0	0	0	0	139
2022	221200	236	2022	8035	70	6	6	43295	27/09/2022	27/09/2022	1 DE 1	55	65	11	0	0	0	0	0	0	139
2022	221202	236	2022	8036	70	6	6	60400	27/09/2022	27/09/2022	1 DE 1	66	71	6	0	0	0	0	0	0	139
2022	221204	236	2022	8037	70	6	6	48295	27/09/2022	27/09/2022	1 DE 1	72	77	6	0	0	0	0	0	0	139
2022	221208	236	2022	8038	70	6	6	67822	27/09/2022	27/09/2022	1 DE 1	78	94	17	0	0	0	0	0	0	139
2022	221209	236	2022	8039	70	6	6	3798	27/09/2022	27/09/2022	1 DE 1	95	108	14	0	0	0	0	0	0	139
2022	221212	236	2022	8042	70	6	6	73446	27/09/2022	27/09/2022	1 DE 1	109	116	8	0	0	0	0	0	0	139
2022	221214	236	2022	8043	70	6	6	73446	27/09/2022	27/09/2022	1 DE 1	117	131	15	0	0	0	0	0	0	139
2022	221215	236	2022	8046	70	6	6	52339	27/09/2022	27/09/2022	1 DE 1	132	145	14	0	0	0	0	0	0	139
2022	221218	236	2022	8047	70	6	6	13685	27/09/2022	27/09/2022	1 DE 1	146	160	15	0	0	0	0	0	0	139
2022	221220	236	2022	8052	70	6	6	26269	27/09/2022	27/09/2022	1 DE 1	161	168	8	0	0	0	0	0	0	139
2022	221223	236	2022	8053	70	6	6	58577	27/09/2022	27/09/2022	1 DE 1	169	177	9	0	0	0	0	0	0	139
2022	221225	236	2022	8055	70	6	6	24926	27/09/2022	27/09/2022	1 DE 1	178	188	11	0	0	0	0	0	0	139
2022	221228	236	2022	8057	70	6	6	27669	27/09/2022	27/09/2022	1 DE 1	189	202	14	0	0	0	0	0	0	139
2022	221347	236	2022	8060	70	7	6	49684	27/09/2022	27/09/2022	1 DE 1	1	30	30	0	0	0	0	0	0	140
2022	221350	236	2022	8061	70	7	6	94607	27/09/2022	27/09/2022	1 DE 1	31	49	19	0	0	0	0	0	0	140
2022	221353	236	2022	8066	70	7	6	867	27/09/2022	27/09/2022	1 DE 1	50	53	4	0	0	0	0	0	0	140
2022	221356	236	2022	8068	70	7	6	41712	27/09/2022	27/09/2022	1 DE 1	54	58	5	0	0	0	0	0	0	140
2022	221359	236	2022	8069	70	7	6	36830	27/09/2022	27/09/2022	1 DE 1	59	70	12	0	0	0	0	0	0	140
2022	221364	236	2022	8073	70	7	6	39047	27/09/2022	27/09/2022	1 DE 1	71	109	39	0	0	0	0	0	0	140
2022	221369	236	2022	8076	70	7	6	93047	27/09/2022	27/09/2022	1 DE 1	110	129	20	0	0	0	0	0	0	140
2022	221374	236	2022	8078	70	7	6	92095	27/09/2022	27/09/2022	1 DE 1	130	153	24	0	0	0	0	0	0	140
2022	221381	236	2022	8079	70	7	6	12688	27/09/2022	27/09/2022	1 DE 1	154	205	52	0	0	0	0	0	0	140
2022	221387	236	2022	8080	70	8	6	30306	27/09/2022	27/09/2022	1 DE 1	1	5	5	0	0	0	0	0	0	140
2022	221389	236	2022	8081	70	8	6	13523	27/09/2022	27/09/2022	1 DE 1	6	21	16	0	0	0	0	0	0	140
2022	221394	236	2022	8082	70	8	6	39322	27/09/2022	27/09/2022	1 DE 1	22	48	27	0	0	0	0	0	0	140
2022	221397	236	2022	8084	70	8	6	73261	27/09/2022	27/09/2022	1 DE 1	49	62	14	0	0	0	0	0	0	140
2022	221400	236	2022	8085	70	8	6	94654	27/09/2022	27/09/2022	1 DE 1	63	82	20	0	0	0	0	0	0	140
2022	221402	236	2022	8086	70	8	6	36943	27/09/2022	27/09/2022	1 DE 1	83	96	14	0	0	0	0	0	0	140
2022	221404	236	2022	8087	70	8	6	94655	27/09/2022	27/09/2022	1 DE 1	97	114	18	0	0	0	0	0	0	140
2022	221412	236	2022	8088	70	8	6	94656	27/09/2022	27/09/2022	1 DE 1	115	134	20	0	0	0	0	0	0	140
2022	221417	236	2022	8089	70	8	6	94657	27/09/2022	27/09/2022	1 DE 1	135	154	20	0	0	0	0	0	0	140
2022	221419	236	2022	8090	70	8	6	54536	27/09/2022	27/09/2022	1 DE 1	155	160	6	0	0	0	0	0	0	140
2022	221423	236	2022	8091	70	8	6	83102	27/09/2022	27/09/2022	1 DE 1	161	163	3	0	0	0	0	0	0	140
2022	221425	236	2022	8092	70	8	6	55960	27/09/2022	27/09/2022	1 DE 1	164	177	14	0	0	0	0	0	0	140
2022	221428	236	2022	8093	70	8	6	41239	27/09/2022	27/09/2022	1 DE 1	178	192	15	0	0	0	0	0	0	140
2022	221433	236	2022	8094	70	8	6	39054	27/09/2022	27/09/2022	1 DE 1	193	200	8	0	0	0	0	0	0	140
2022	221438	236	2022	8096	70	9	6	92791	27/09/2022	27/09/2022	1 DE 1	1	9	9	0	0	0	0	0	0	140
2022	221441	236	2022	8098	70	9	6	92945	27/09/2022	27/09/2022	1 DE 1	10	20	11	0	0	0	0	0	0	140
2022	221443	236	2022	8099	70	9	6	94647	27/09/2022	27/09/2022	1 DE 1	21	35	15	0	0	0	0	0	0	140
2022	221449	236	2022	8100	70	9	6	94651	27/09/2022	27/09/2022	1 DE 1	36	57	22	0	0	0	0	0	0	140
2022	221452	236	2022	8101	70	9	6	94648	27/09/2022	27/09/2022	1 DE 1	58	71	14	0	0	0	0	0	0	140
2022	221456	236	2022	8102	70	9	6	94649	27/09/2022	27/09/2022	1 DE 1	72	85	14	0	0	0	0	0	0	140
2022	221460	236	2022	8103	70	9	6	64660	27/09/2022	27/09/2022	1 DE 1	86	108	23	0	0	0	0	0	0	140
2022	221465	236	2022	8104	70	9	6	94650	27/09/2022	27/09/2022	1 DE 1	109	129	21	0	0	0	0	0	0	140
2022	221469	236	2022	8105	70	9	6	94652	27/09/2022	27/09/2022	1 DE 1	130	145	16	0	0	0	0	0	0	140
2022	221471	236	2022	8106	70	9	6	94653	27/09/2022	27/09/2022	1 DE 1	146	166	21	0	0	0	0	0	0	140
2022	221476	236	2022	8107	70	9	6	94658	27/09/2022	27/09/2022	1 DE 1	167	187	21	0	0	0	0	0	0	140
2022	221479	236	2022	8108	70	9	6	94659	27/09/2022	27/09/2022	1 DE 1	188	206	19	0	0	0	0	0	0	140
2022	221483	236	2022	8109	70	10	6	94660	27/09/2022	27/09/2022	1 DE 1	1	21	21	0	0	0	0	0	0	140
2022	221487	236	2022	8110	70	10	6	94661	27/09/2022	27/09/2022	1 DE 1	22	42	21	0	0	0	0	0	0	140
2022	221490	236	2022	8112	70	10	6	94662	27/09/2022	27/09/2022	1 DE 1	43	59	17	0	0	0	0	0	0	140
2022	221496	236	2022	8113	70	10	6	94614	27/09/2022	27/09/2022	1 DE 1	60	77	18	0	0	0	0	0	0	140
2022	221501	236	2022	8114	70	10	6	94615	27/09/2022	27/09/2022	1 DE 1	78	95	18	0	0	0	0	0	0	140
2022	221506	236	2022	8116	70	10	6	62155	27/09/2022	27/09/2022	1 DE 1	96	102	7	0	0	0	0	0	0	140
2022	221509	236	2022	8117	70	10	6	94616	27/09/2022	27/09/2022	1 DE 1	103	119	17	0	0	0	0	0	0	140
2022	221231	236	2022	8119	71	1	6	94617	27/09/2022	27/09/2022	1 DE 1	1	19	19	0	0	0	0	0	0	140
2022	221234	236	2022	8120	71	1	6	94618	27/09/2022	27/09/2022	1 DE 1	20	42	23	0	0	0	0	0	0	140
2022	221236	236	2022	8123	71	1	6	94619	27/09/2022	27/09/2022	1 DE 1	43	58	16	0	0	0	0	0	0	140
2022	221239	236	2022	8124	71	1	6	94620	27/09/2022	27/09/2022	1 DE 1	59	76	18	0	0	0	0	0	0	140
2022	221242	236	2022	8125	71	1	6	94621	27/09/2022	27/09/2022	1 DE 1	77	93	17	0	0	0	0	0	0	140
2022	221244	236	2022	8126	71	1	6	94622	27/09/2022	27/09/2022	1 DE 1	94	112	19	0	0	0	0	0	0	140
